場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
蒲郡,07,20260830,10R,1,4514,A1,上條　　嘉嗣,0,0,0.19,6.63,54.23,70.42,6.47,57.89,68.42,43,42.86,42.86,25,30.00,60.00,7R/3/.27/1 12R/5/.32/3,4R/6/.12/2 12R/2/.06/2,6R/2/.16/2 10R/1/.14/1,,,,大阪,大阪,36,19:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特賞,４日目
蒲郡,07,20260830,10R,2,4216,B1,星　　　栄爾,0,0,0.15,4.79,25.23,50.47,4.11,18.42,31.58,16,72.73,90.91,64,0.00,0.00,1R/2/.21/1,2R/1/.21/2 10R/5/.18/3,2R/4/.07/6 12R/3/.13/1,,,,静岡,福島,41,19:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特賞,４日目
蒲郡,07,20260830,10R,3,3268,B1,森　　　竜也,0,0,0.17,4.59,27.83,39.13,4.46,21.15,34.62,52,50.00,75.00,67,14.29,71.43,6R/4/.12/3,1R/1/.15/4 10R/3/.17/2,5R/2/.19/4,,,,三重,三重,61,19:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特賞,４日目
蒲郡,07,20260830,10R,4,4928,A1,栗城　　　匠,0,0,0.14,6.60,49.17,63.33,7.17,50.00,75.00,49,54.55,81.82,21,33.33,33.33,5R/2/.16/3 12R/4/.27/6,7R/3/.13/6 11R/1/.05/1,2R/2/.13/2 11R/6/.15/5,,,,東京,東京,31,19:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特賞,４日目
蒲郡,07,20260830,10R,5,4793,A2,金子　　　萌,0,0,0.14,6.47,48.31,66.10,5.38,38.46,53.85,36,16.67,50.00,22,11.11,33.33,6R/1/.09/1,3R/3/.17/1 12R/6/.15/5,5R/5/.07/3 9R/2/.14/6,,,,静岡,静岡,36,19:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特賞,４日目
蒲郡,07,20260830,10R,6,3713,A1,伊藤　　誠二,1,0,0.15,5.41,40.19,52.34,5.98,44.83,55.17,56,44.44,55.56,59,12.50,50.00,9R/1/.16/1,1R/4/.17/2 11R/5/.18/6,6R/4/.19/4 12R/2/.17/5,,,,愛知,愛知,51,19:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特賞,４日目
蒲郡,07,20260830,11R,1,4218,A1,吉川　　喜継,1,0,0.15,6.36,49.12,69.30,6.60,51.16,69.77,41,0.00,0.00,19,0.00,33.33,3R/4/.23/5 12R/3/.24/2,8R/3/.12/2 12R/1/.05/1,3R/2/.27/2 9R/5/.21/4,,,,滋賀,滋賀,45,19:56,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特選,４日目
蒲郡,07,20260830,11R,2,4451,A2,松崎　祐太郎,0,0,0.16,6.28,47.06,66.39,5.63,41.67,58.33,39,28.57,57.14,15,11.11,11.11,4R/3/.15/1 9R/6/.15/4,9R/2/.07/2,7R/1/.15/2 12R/5/.08/3,,,,福岡,宮崎,38,19:56,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特選,４日目
蒲郡,07,20260830,11R,3,5139,A1,大場　　恒季,1,0,0.16,6.69,53.85,69.23,5.68,38.71,59.14,48,36.36,81.82,58,42.86,57.14,4R/2/.18/3 12R/6/.39/5,3R/5/.22/2 10R/1/.16/1,5R/3/.22/5 12R/4/.12/4,,,,愛知,愛知,26,19:56,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特選,４日目
蒲郡,07,20260830,11R,4,4766,B1,石井　　孝之,1,0,0.14,4.27,19.77,38.37,4.47,26.32,31.58,51,11.11,22.22,30,22.22,22.22,6R/2/.13/6 10R/6/.19/5,7R/5/.08/3,2R/1/.16/4,,,,群馬,群馬,35,19:56,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特選,４日目
蒲郡,07,20260830,11R,5,5042,A1,畑田　　汰一,1,0,0.12,6.55,51.06,63.83,7.23,46.67,76.67,35,28.57,42.86,71,42.86,57.14,10R/1/.13/1,6R/2/.13/3 12R/5/.08/3,5R/6/.10/1 11R/4/.08/3,,,,埼玉,東京,27,19:56,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特選,４日目
蒲郡,07,20260830,11R,6,4727,B1,安部　　慎一,0,0,0.16,4.28,17.50,40.00,4.09,18.18,36.36,33,66.67,88.89,29,11.11,33.33,1R/5/.20/5,4R/4/.13/4 9R/3/.06/4,6R/1/.09/1,,,,福岡,福岡,39,19:56,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般特選,４日目
蒲郡,07,20260830,12R,1,4812,A1,西野　　雄貴,0,0,0.14,7.63,61.80,83.15,6.74,44.44,74.07,68,33.33,33.33,27,30.00,50.00,6R/6/.18/4 12R/2/.21/4,2R/5/.22/1 9R/4/.06/3,7R/3/.18/1 11R/1/.11/6,,,,徳島,徳島,36,20:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般記者特選,４日目
蒲郡,07,20260830,12R,2,3777,A2,樋口　　　亮,1,0,0.17,5.38,33.93,50.00,6.27,45.45,63.64,20,11.11,33.33,13,0.00,0.00,7R/1/.26/2 11R/2/.19/3,9R/5/.12/5,1R/3/.12/1 10R/4/.09/6,,,,長崎,長崎,51,20:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般記者特選,４日目
蒲郡,07,20260830,12R,3,4090,B2,中村　　　尊,0,0,0.16,5.98,46.67,56.67,6.65,57.41,66.67,19,11.11,11.11,77,57.14,71.43,1R/4/.17/3 9R/2/.20/2,5R/1/.15/1,2R/3/.11/1 9R/6/.16/3,,,,埼玉,埼玉,45,20:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般記者特選,４日目
蒲郡,07,20260830,12R,4,4503,A1,上野　真之介,0,0,0.11,8.08,63.16,78.20,7.57,57.14,85.71,53,30.00,60.00,17,22.22,33.33,8R/1/.22/1 12R/1/.12/1,6R/5/.13/2 11R/4/.17/3,8R/3/.09/1 12R/1/.15/2,,,,佐賀,佐賀,38,20:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般記者特選,４日目
蒲郡,07,20260830,12R,5,3997,A1,北村　　征嗣,0,0,0.16,6.04,38.35,60.15,7.71,60.71,89.29,34,28.57,42.86,63,16.67,33.33,5R/5/.19/2 10R/3/.19/2,5R/3/.26/4 9R/1/.05/1,8R/6/.03/3,,,,大阪,大阪,47,20:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般記者特選,４日目
蒲郡,07,20260830,12R,6,5299,A2,西丸　　敦基,0,0,0.15,6.05,44.76,59.05,2.86,0.00,28.57,17,11.11,11.11,66,71.43,85.71,8R/5/.12/2,7R/1/.11/2 12R/3/.03/4,3R/3/.26/1 10R/6/.15/4,,,,香川,香川,23,20:30,日刊ゲンダイ杯争奪 蒲郡トトまるナイト特別,一般記者特選,４日目
常滑,08,20260830,1R,1,4254,A2,川島　　圭司,0,0,0.15,5.83,38.33,61.67,6.51,51.43,60.00,48,21.67,33.33,70,16.22,48.65,,,,,,,滋賀,滋賀,43,10:39,誠進社杯,朝トコ小判Ｒ,初日
常滑,08,20260830,1R,2,3072,B1,西田　　　靖,0,0,0.17,3.99,20.00,32.63,4.00,22.86,31.43,5,35.93,55.41,48,37.78,62.22,,,,,,,東京,神奈川,64,10:39,誠進社杯,朝トコ小判Ｒ,初日
常滑,08,20260830,1R,3,4592,B1,小林　　孝弘,0,0,0.15,4.38,20.00,41.18,4.33,17.95,41.03,20,32.23,46.92,12,12.82,38.46,,,,,,,山口,山口,45,10:39,誠進社杯,朝トコ小判Ｒ,初日
常滑,08,20260830,1R,4,3587,B1,武田　　信一,1,0,0.16,4.03,18.89,33.33,3.13,0.00,12.50,6,31.12,45.41,14,46.15,71.79,,,,,,,徳島,徳島,53,10:39,誠進社杯,朝トコ小判Ｒ,初日
常滑,08,20260830,1R,5,4203,B1,小倉　　康典,0,0,0.14,4.15,22.68,37.11,5.00,26.67,46.67,34,26.20,42.78,33,14.81,37.04,,,,,,,群馬,群馬,44,10:39,誠進社杯,朝トコ小判Ｒ,初日
常滑,08,20260830,1R,6,5467,B2,野村　　羽玖,0,0,,2.28,0.00,13.04,0.00,0.00,0.00,14,48.15,64.35,71,43.90,68.29,,,,,,,大阪,大阪,19,10:39,誠進社杯,朝トコ小判Ｒ,初日
常滑,08,20260830,2R,1,4626,B1,伊藤　　紘章,0,0,0.22,4.19,25.32,39.24,5.11,32.81,51.56,11,24.75,42.42,78,46.81,55.32,,,,,,,愛知,愛知,40,11:06,誠進社杯,予選,初日
常滑,08,20260830,2R,2,3952,A1,中澤　　和志,0,0,0.14,6.69,48.51,67.16,6.28,38.89,55.56,51,34.84,51.58,21,35.90,51.28,,,,,,,埼玉,岩手,50,11:06,誠進社杯,予選,初日
常滑,08,20260830,2R,3,3895,B2,堀本　　裕也,0,0,0.17,4.00,17.86,35.71,3.36,11.94,26.87,31,40.36,54.26,13,25.53,48.94,,,,,,,愛知,愛知,50,11:06,誠進社杯,予選,初日
常滑,08,20260830,2R,4,4925,A2,森　　　悠稀,0,0,0.16,5.81,34.82,61.61,6.48,48.00,68.00,47,34.09,53.64,73,45.00,67.50,,,,,,,兵庫,兵庫,33,11:06,誠進社杯,予選,初日
常滑,08,20260830,2R,5,5383,B1,中村　　　楓,0,0,0.17,2.47,1.35,9.46,1.53,0.00,0.00,58,32.39,46.01,56,28.00,52.00,,,,,,,三重,三重,21,11:06,誠進社杯,予選,初日
常滑,08,20260830,2R,6,5049,A2,松井　　友汰,1,0,0.19,6.31,46.88,67.19,6.50,54.55,68.18,53,36.82,48.64,43,30.77,44.23,,,,,,,大阪,大阪,31,11:06,誠進社杯,予選,初日
常滑,08,20260830,3R,1,3842,B1,星野　　太郎,0,0,0.19,4.81,28.41,45.45,5.42,32.26,51.61,1,35.35,54.42,69,26.09,41.30,,,,,,,三重,三重,50,11:33,誠進社杯,予選,初日
常滑,08,20260830,3R,2,4906,A2,鈴木　　雅希,0,0,0.18,5.47,34.69,55.10,6.21,41.03,69.23,12,40.55,59.45,52,25.00,36.11,,,,,,,東京,神奈川,31,11:33,誠進社杯,予選,初日
常滑,08,20260830,3R,3,5028,A1,原田　才一郎,0,0,0.18,7.23,59.03,74.31,6.89,44.44,66.67,59,40.64,57.99,47,36.36,65.91,,,,,,,福岡,福岡,29,11:33,誠進社杯,予選,初日
常滑,08,20260830,3R,4,4248,B1,岡本　　　大,0,0,0.17,4.56,25.00,43.00,4.81,31.25,37.50,26,34.35,51.74,66,23.53,32.35,,,,,,,長崎,長崎,44,11:33,誠進社杯,予選,初日
常滑,08,20260830,3R,5,5158,A1,宮脇　　遼太,0,0,0.16,6.59,55.47,67.19,5.54,33.33,58.33,56,29.35,49.25,34,41.03,46.15,,,,,,,福岡,福岡,28,11:33,誠進社杯,予選,初日
常滑,08,20260830,3R,6,5375,B1,庄島　　潤成,0,0,0.19,2.73,1.96,12.75,0.00,0.00,0.00,9,41.89,58.11,54,21.05,47.37,,,,,,,山口,山口,22,11:33,誠進社杯,予選,初日
常滑,08,20260830,4R,1,4200,B1,早川　　尚人,0,0,0.19,4.53,20.00,41.00,5.08,16.67,50.00,35,43.50,62.78,46,27.03,40.54,,,,,,,大阪,大阪,44,12:04,誠進社杯,予選,初日
常滑,08,20260830,4R,2,4401,A2,小林　　　泰,0,0,0.15,5.66,40.59,56.44,6.18,46.43,60.71,21,34.09,53.18,39,50.00,57.89,,,,,,,東京,山梨,41,12:04,誠進社杯,予選,初日
常滑,08,20260830,4R,3,3708,B1,岡部　　貴司,0,0,0.16,5.24,32.63,50.53,5.79,42.86,57.14,57,34.27,53.99,68,34.15,41.46,,,,,,,岡山,岡山,52,12:04,誠進社杯,予選,初日
常滑,08,20260830,4R,4,5073,A2,上原　健次郎,0,0,0.18,5.33,32.23,43.80,4.43,28.57,35.71,40,33.80,50.00,27,25.58,44.19,,,,,,,福岡,沖縄,31,12:04,誠進社杯,予選,初日
常滑,08,20260830,4R,5,5425,B2,西山　　　育,0,0,0.27,1.36,0.00,1.52,1.00,0.00,0.00,32,29.58,44.60,77,36.96,47.83,,,,,,,三重,三重,24,12:04,誠進社杯,予選,初日
常滑,08,20260830,4R,6,4239,A1,竹田　　辰也,0,0,0.15,6.48,51.35,67.57,0.00,0.00,0.00,3,44.20,61.16,42,21.05,39.47,,,,,,,山口,山口,42,12:04,誠進社杯,予選,初日
常滑,08,20260830,5R,1,4608,A2,荒井　　翔伍,0,0,0.17,5.89,40.43,60.28,5.94,38.89,58.33,28,31.08,50.45,75,42.55,55.32,,,,,,,東京,千葉,36,12:31,誠進社杯,三Ａ傑戦,初日
常滑,08,20260830,5R,2,4432,B1,黄金井　力良,0,0,0.16,5.16,26.92,53.85,6.19,31.25,68.75,55,27.23,45.54,35,33.33,43.59,,,,,,,埼玉,埼玉,40,12:31,誠進社杯,三Ａ傑戦,初日
常滑,08,20260830,5R,3,4704,A1,河野　　　大,0,0,0.14,6.55,48.61,64.58,5.94,34.38,59.38,25,29.69,49.34,64,31.71,41.46,,,,,,,徳島,徳島,38,12:31,誠進社杯,三Ａ傑戦,初日
常滑,08,20260830,5R,4,3656,B1,伯母　　芳恒,1,0,0.19,5.12,30.86,49.38,4.71,28.57,28.57,4,30.63,44.59,29,20.00,34.29,,,,,,,東京,山梨,52,12:31,誠進社杯,三Ａ傑戦,初日
常滑,08,20260830,5R,5,5110,B1,杉山　　喜一,0,0,0.15,4.88,29.27,43.90,4.44,15.38,43.59,8,34.36,51.10,31,14.29,38.10,,,,,,,静岡,静岡,26,12:31,誠進社杯,三Ａ傑戦,初日
常滑,08,20260830,5R,6,3822,A1,平尾　　崇典,0,0,0.15,6.45,47.93,61.98,6.57,50.00,66.67,46,28.80,47.83,15,32.61,45.65,,,,,,,岡山,岡山,53,12:31,誠進社杯,三Ａ傑戦,初日
常滑,08,20260830,6R,1,4677,A1,片橋　　幸貴,0,0,0.15,6.07,47.71,63.30,7.06,50.00,81.25,29,33.77,57.46,60,48.78,58.54,,,,,,,滋賀,京都,38,12:57,誠進社杯,昼トコ小判Ｒ,初日
常滑,08,20260830,6R,2,4467,A1,渡邉　　俊介,0,0,0.14,6.43,42.52,69.29,6.00,40.00,61.82,41,35.65,50.87,57,44.19,62.79,,,,,,,愛知,岐阜,39,12:57,誠進社杯,昼トコ小判Ｒ,初日
常滑,08,20260830,6R,3,3718,B1,伊達　　正利,0,0,0.17,4.47,25.26,36.84,3.97,20.51,35.90,45,29.87,46.32,28,37.84,54.05,,,,,,,静岡,静岡,51,12:57,誠進社杯,昼トコ小判Ｒ,初日
常滑,08,20260830,6R,4,5467,B2,野村　　羽玖,0,0,,2.28,0.00,13.04,0.00,0.00,0.00,14,48.15,64.35,71,43.90,68.29,,,,,,,大阪,大阪,19,12:57,誠進社杯,昼トコ小判Ｒ,初日
常滑,08,20260830,6R,5,4626,B1,伊藤　　紘章,0,0,0.22,4.19,25.32,39.24,5.11,32.81,51.56,11,24.75,42.42,78,46.81,55.32,,,,,,,愛知,愛知,40,12:57,誠進社杯,昼トコ小判Ｒ,初日
常滑,08,20260830,6R,6,4883,A2,岡部　　大輝,0,0,0.16,6.20,45.54,62.50,4.93,42.86,50.00,7,35.00,52.27,30,42.50,57.50,,,,,,,東京,東京,30,12:57,誠進社杯,昼トコ小判Ｒ,初日
常滑,08,20260830,7R,1,4066,A2,東本　　勝利,0,0,0.18,6.06,39.50,63.03,5.88,51.52,60.61,37,31.90,48.10,32,46.43,64.29,,,,,,,三重,三重,46,13:26,誠進社杯,予選,初日
常滑,08,20260830,7R,2,3895,B2,堀本　　裕也,0,0,0.17,4.00,17.86,35.71,3.36,11.94,26.87,31,40.36,54.26,13,25.53,48.94,,,,,,,愛知,愛知,50,13:26,誠進社杯,予選,初日
常滑,08,20260830,7R,3,4254,A2,川島　　圭司,0,0,0.15,5.83,38.33,61.67,6.51,51.43,60.00,48,21.67,33.33,70,16.22,48.65,,,,,,,滋賀,滋賀,43,13:26,誠進社杯,予選,初日
常滑,08,20260830,7R,4,5375,B1,庄島　　潤成,0,0,0.19,2.73,1.96,12.75,0.00,0.00,0.00,9,41.89,58.11,54,21.05,47.37,,,,,,,山口,山口,22,13:26,誠進社杯,予選,初日
常滑,08,20260830,7R,5,4544,A1,松田　大志郎,1,0,0.16,7.63,59.82,77.68,6.75,55.00,75.00,10,42.67,57.33,72,31.11,51.11,,,,,,,福岡,福岡,38,13:26,誠進社杯,予選,初日
常滑,08,20260830,7R,6,3448,B1,高山　　秀雄,0,0,0.19,4.39,23.91,36.96,4.52,12.12,45.45,38,32.33,49.57,38,30.77,46.15,,,,,,,群馬,群馬,56,13:26,誠進社杯,予選,初日
常滑,08,20260830,8R,1,3708,B1,岡部　　貴司,0,0,0.16,5.24,32.63,50.53,5.79,42.86,57.14,57,34.27,53.99,68,34.15,41.46,,,,,,,岡山,岡山,52,13:57,誠進社杯,予選,初日
常滑,08,20260830,8R,2,5049,A2,松井　　友汰,1,0,0.19,6.31,46.88,67.19,6.50,54.55,68.18,53,36.82,48.64,43,30.77,44.23,,,,,,,大阪,大阪,31,13:57,誠進社杯,予選,初日
常滑,08,20260830,8R,3,3811,A1,石田　　章央,0,0,0.16,6.34,49.25,64.18,7.11,61.11,77.78,16,38.70,56.96,49,5.56,27.78,,,,,,,静岡,静岡,50,13:57,誠進社杯,予選,初日
常滑,08,20260830,8R,4,4186,B1,小川　　時光,0,0,0.17,3.60,17.02,28.72,3.47,16.67,27.78,42,39.37,54.75,37,23.81,38.10,,,,,,,埼玉,埼玉,45,13:57,誠進社杯,予選,初日
常滑,08,20260830,8R,5,3587,B1,武田　　信一,1,0,0.16,4.03,18.89,33.33,3.13,0.00,12.50,6,31.12,45.41,14,46.15,71.79,,,,,,,徳島,徳島,53,13:57,誠進社杯,予選,初日
常滑,08,20260830,8R,6,4906,A2,鈴木　　雅希,0,0,0.18,5.47,34.69,55.10,6.21,41.03,69.23,12,40.55,59.45,52,25.00,36.11,,,,,,,東京,神奈川,31,13:57,誠進社杯,予選,初日
常滑,08,20260830,9R,1,4248,B1,岡本　　　大,0,0,0.17,4.56,25.00,43.00,4.81,31.25,37.50,26,34.35,51.74,66,23.53,32.35,,,,,,,長崎,長崎,44,14:37,誠進社杯,予選特賞,初日
常滑,08,20260830,9R,2,5073,A2,上原　健次郎,0,0,0.18,5.33,32.23,43.80,4.43,28.57,35.71,40,33.80,50.00,27,25.58,44.19,,,,,,,福岡,沖縄,31,14:37,誠進社杯,予選特賞,初日
常滑,08,20260830,9R,3,4203,B1,小倉　　康典,0,0,0.14,4.15,22.68,37.11,5.00,26.67,46.67,34,26.20,42.78,33,14.81,37.04,,,,,,,群馬,群馬,44,14:37,誠進社杯,予選特賞,初日
常滑,08,20260830,9R,4,4375,A2,照屋　　厚仁,0,0,0.17,5.70,37.60,56.80,6.50,53.85,69.23,30,42.99,62.15,25,32.56,44.19,,,,,,,兵庫,大阪,42,14:37,誠進社杯,予選特賞,初日
常滑,08,20260830,9R,5,4608,A2,荒井　　翔伍,0,0,0.17,5.89,40.43,60.28,5.94,38.89,58.33,28,31.08,50.45,75,42.55,55.32,,,,,,,東京,千葉,36,14:37,誠進社杯,予選特賞,初日
常滑,08,20260830,9R,6,3605,B1,中村　　守成,0,0,0.19,4.15,18.95,32.63,3.94,15.63,31.25,39,39.05,53.81,58,39.53,51.16,,,,,,,三重,三重,54,14:37,誠進社杯,予選特賞,初日
常滑,08,20260830,10R,1,4441,A2,末永　　由楽,0,0,0.14,5.56,33.08,51.88,6.60,46.67,73.33,19,35.00,55.00,36,34.88,46.51,,,,,,,岡山,岡山,39,15:10,誠進社杯,予選特賞,初日
常滑,08,20260830,10R,2,3699,B1,富永　　正人,0,0,0.19,4.24,20.73,34.15,5.21,41.38,48.28,33,27.42,39.78,24,36.84,50.00,,,,,,,埼玉,埼玉,53,15:10,誠進社杯,予選特賞,初日
常滑,08,20260830,10R,3,4883,A2,岡部　　大輝,0,0,0.16,6.20,45.54,62.50,4.93,42.86,50.00,7,35.00,52.27,30,42.50,57.50,,,,,,,東京,東京,30,15:10,誠進社杯,予選特賞,初日
常滑,08,20260830,10R,4,3842,B1,星野　　太郎,0,0,0.19,4.81,28.41,45.45,5.42,32.26,51.61,1,35.35,54.42,69,26.09,41.30,,,,,,,三重,三重,50,15:10,誠進社杯,予選特賞,初日
常滑,08,20260830,10R,5,4704,A1,河野　　　大,0,0,0.14,6.55,48.61,64.58,5.94,34.38,59.38,25,29.69,49.34,64,31.71,41.46,,,,,,,徳島,徳島,38,15:10,誠進社杯,予選特賞,初日
常滑,08,20260830,10R,6,4925,A2,森　　　悠稀,0,0,0.16,5.81,34.82,61.61,6.48,48.00,68.00,47,34.09,53.64,73,45.00,67.50,,,,,,,兵庫,兵庫,33,15:10,誠進社杯,予選特賞,初日
常滑,08,20260830,11R,1,5158,A1,宮脇　　遼太,0,0,0.16,6.59,55.47,67.19,5.54,33.33,58.33,56,29.35,49.25,34,41.03,46.15,,,,,,,福岡,福岡,28,15:38,誠進社杯,予選特選,初日
常滑,08,20260830,11R,2,5110,B1,杉山　　喜一,0,0,0.15,4.88,29.27,43.90,4.44,15.38,43.59,8,34.36,51.10,31,14.29,38.10,,,,,,,静岡,静岡,26,15:38,誠進社杯,予選特選,初日
常滑,08,20260830,11R,3,4695,A2,尾崎　　雄二,0,0,0.15,5.40,40.38,51.92,4.18,17.65,41.18,50,33.95,49.30,76,34.78,52.17,,,,,,,長崎,長崎,40,15:38,誠進社杯,予選特選,初日
常滑,08,20260830,11R,4,4066,A2,東本　　勝利,0,0,0.18,6.06,39.50,63.03,5.88,51.52,60.61,37,31.90,48.10,32,46.43,64.29,,,,,,,三重,三重,46,15:38,誠進社杯,予選特選,初日
常滑,08,20260830,11R,5,4592,B1,小林　　孝弘,0,0,0.15,4.38,20.00,41.18,4.33,17.95,41.03,20,32.23,46.92,12,12.82,38.46,,,,,,,山口,山口,45,15:38,誠進社杯,予選特選,初日
常滑,08,20260830,11R,6,4467,A1,渡邉　　俊介,0,0,0.14,6.43,42.52,69.29,6.00,40.00,61.82,41,35.65,50.87,57,44.19,62.79,,,,,,,愛知,岐阜,39,15:38,誠進社杯,予選特選,初日
常滑,08,20260830,12R,1,4544,A1,松田　大志郎,1,0,0.16,7.63,59.82,77.68,6.75,55.00,75.00,10,42.67,57.33,72,31.11,51.11,,,,,,,福岡,福岡,38,16:19,誠進社杯,予選ドリーム戦,初日
常滑,08,20260830,12R,2,3822,A1,平尾　　崇典,0,0,0.15,6.45,47.93,61.98,6.57,50.00,66.67,46,28.80,47.83,15,32.61,45.65,,,,,,,岡山,岡山,53,16:19,誠進社杯,予選ドリーム戦,初日
常滑,08,20260830,12R,3,4239,A1,竹田　　辰也,0,0,0.15,6.48,51.35,67.57,0.00,0.00,0.00,3,44.20,61.16,42,21.05,39.47,,,,,,,山口,山口,42,16:19,誠進社杯,予選ドリーム戦,初日
常滑,08,20260830,12R,4,3952,A1,中澤　　和志,0,0,0.14,6.69,48.51,67.16,6.28,38.89,55.56,51,34.84,51.58,21,35.90,51.28,,,,,,,埼玉,岩手,50,16:19,誠進社杯,予選ドリーム戦,初日
常滑,08,20260830,12R,5,4677,A1,片橋　　幸貴,0,0,0.15,6.07,47.71,63.30,7.06,50.00,81.25,29,33.77,57.46,60,48.78,58.54,,,,,,,滋賀,京都,38,16:19,誠進社杯,予選ドリーム戦,初日
常滑,08,20260830,12R,6,5028,A1,原田　才一郎,0,0,0.18,7.23,59.03,74.31,6.89,44.44,66.67,59,40.64,57.99,47,36.36,65.91,,,,,,,福岡,福岡,29,16:19,誠進社杯,予選ドリーム戦,初日
津,09,20260830,1R,1,4152,A2,深水　慎一郎,1,0,0.18,5.35,40.40,47.47,6.08,58.33,58.33,72,35.19,53.09,13,32.37,53.24,5R/6/.28/6,5R/2/.17/5 11R/3/.21/3,5R/1/.08/1,1R/4/.16/6 9R/5/.24/4,4R/5/.14/4,,東京,神奈川,46,10:31,男女Ｗ優勝戦,一般,最終日
津,09,20260830,1R,2,4104,B1,木下　　陽介,0,0,0.15,4.39,26.88,40.86,3.35,17.39,21.74,26,31.75,52.38,43,29.52,49.52,5R/3/.14/3 9R/4/.12/6,1R/5/.07/3,3R/1/.21/1 9R/2/.16/4,1R/6/.15/5,7R/2/.07/1,,東京,東京,46,10:31,男女Ｗ優勝戦,一般,最終日
津,09,20260830,1R,3,5348,B1,小林　　甘寧,0,0,0.16,5.34,34.74,53.68,5.56,33.33,66.67,29,30.25,46.22,71,22.83,44.57,9R/3/.14/5,7R/6/.20/5 11R/4/.00/2,1R/4/.06/5,3R/5/.15/2,3R/5/.11/1 7R/3/.16/4,,広島,広島,22,10:31,男女Ｗ優勝戦,一般,最終日
津,09,20260830,1R,4,4395,B1,下河　　雅史,1,0,0.18,5.27,33.33,50.45,5.73,42.31,57.69,55,31.54,43.08,68,26.21,40.78,1R/3/.21/5,3R/5/.10/4 9R/4/.21/4,7R/1/.22/5,1R/2/.13/3 7R/6/.19/5,4R/3/.21/6,,福岡,福岡,40,10:31,男女Ｗ優勝戦,一般,最終日
津,09,20260830,1R,5,4871,B1,菊池　　宏志,1,0,0.17,4.43,25.49,40.20,4.20,30.00,40.00,21,40.00,58.57,41,20.18,38.60,3R/6/.35/6,3R/4/.10/3 7R/4/.15/6,5R/2/.14/2,3R/1/.17/4 9R/4/.24/6,7R/4/.13/6,,山口,山口,34,10:31,男女Ｗ優勝戦,一般,最終日
津,09,20260830,1R,6,5275,A1,松田　　淳平,1,0,0.13,6.77,55.45,70.00,4.99,31.07,43.69,46,34.25,44.52,29,35.62,60.27,3R/4/.14/5 11R/6/.15/4,9R/3/.21/2,1R/5/.06/6 9R/1/.10/1,11R/2/.11/2,3R/6/.11/4 9R/4/.08/4,,三重,三重,24,10:31,男女Ｗ優勝戦,一般,最終日
津,09,20260830,2R,1,4940,B2,白石　　有美,0,0,0.18,4.17,19.57,43.48,1.63,0.00,0.00,18,35.04,52.99,63,33.58,51.82,6R/5/.11/3,2R/3/.17/3 6R/4/.13/4,4R/1/.06/3,6R/3/.17/4 10R/6/.20/5,2R/5/.11/4 8R/2/.05/2,,東京,東京,28,11:01,男女Ｗ優勝戦,一般,最終日
津,09,20260830,2R,2,5078,B1,山川　　波乙,0,0,0.19,4.48,23.53,42.35,5.06,29.69,53.13,34,27.56,48.03,70,33.33,47.06,2R/1/.15/1 10R/5/.25/5,8R/4/.27/4,4R/6/.29/6 8R/3/.15/5,8R/2/.11/5,2R/6/.18/5,,三重,三重,28,11:01,男女Ｗ優勝戦,一般,最終日
津,09,20260830,2R,3,5365,B1,石村　日奈那,1,0,0.19,2.58,10.84,13.25,2.00,0.00,0.00,54,27.59,47.41,34,41.67,59.85,2R/6/.22/5,2R/6/.25/5 8R/1/.24/1,10R/4/.24/4,6R/2/.28/6 12R/3/.40/5,5R/2/.29/4,,東京,東京,25,11:01,男女Ｗ優勝戦,一般,最終日
津,09,20260830,2R,4,4065,B1,金田　　幸子,0,0,0.17,5.20,39.29,53.57,6.68,46.43,75.00,17,25.71,39.29,40,31.25,49.22,6R/3/.11/4 10R/6/.24/6,2R/5/.23/4,6R/1/.18/3 12R/2/.01/2,2R/5/.15/6,5R/6/.17/3,,岡山,岡山,46,11:01,男女Ｗ優勝戦,一般,最終日
